state_cd,state_abbrv,cd_pop,is_redistricted,pct_age_18_22,pct_age_23_27,pct_age_28_32,pct_age_33_37,pct_age_38_42,pct_age_43_47,pct_age_48_52,pct_age_53_57,pct_age_58_62,pct_age_63_67,pct_age_68_72,pct_age_73_77,pct_age_78_82,pct_age_83_plus,pct_female,pct_male,pct_race_asian,pct_race_black,pct_race_native_american,pct_race_other_multi,pct_race_white,pct_hisp_hispanic,pct_hisp_not_hispanic,pct_educ_four_year,pct_educ_hs_grad,pct_educ_no_hs,pct_educ_post_grad,pct_educ_some_college,pct_educ_two_year,state_pres_dem_share,state_pres_rep_share,state_pres_other_share,state_pres_no_vote_share,dem_share,rep_share,other_share,no_vote_share,contestation,training_eligibility,is_imputed
GA-7,GA,533620.0081000006,FALSE,0.07320013156755545,0.071977549224133,0.06377190057240661,0.07220230091668482,0.08080260362336289,0.09503430443053512,0.10314286433143958,0.10078050519785216,0.09197883766532626,0.07531142459049035,0.06190384899100264,0.04861354635551567,0.03169400330437123,0.029586179229324137,0.5138780228207116,0.48612197717928846,0.08484937017488119,0.08638264420430368,0.0011623049934135331,0.09514247335059779,0.7324632072768038,0.07274299803377264,0.9272570019662273,0.3338744846437852,0.16870734236623536,0.058458552952448756,0.2000850091437941,0.17461923219816397,0.06425537869557257,0.32494396339331877,0.33962245658491486,0.005071923133996233,0.33036165688777014,0.2802274984636204,0.517047704006434,0,0.20272479752994563,TRUE,training_set,FALSE
GA-8,GA,573784.9341999992,FALSE,0.09747880184059388,0.08663094416953412,0.08436301167002652,0.08238935859463002,0.07934044445323812,0.07708938778894833,0.07565053840341841,0.07774879705093517,0.08645433932343215,0.07725779722990848,0.06475819263502716,0.050422590199824695,0.03136572769219283,0.02905006894828991,0.5197846515712856,0.48021534842871433,0.011517074266185909,0.32093072704452325,0.0025370406457772047,0.05697182855729287,0.6080433294862208,0.04328452564657808,0.956715474353422,0.11798762875220858,0.35472103599892696,0.12558198831146647,0.08291735241590807,0.22441956877019711,0.09437242575129291,0.32494396339331877,0.33962245658491486,0.005071923133996233,0.33036165688777014,0.1820089615033328,0.40354318525779154,0,0.4144478532388757,TRUE,training_set,FALSE
GA-9,GA,549240.9117999994,FALSE,0.09353759761200658,0.08439895918911407,0.07626234699583427,0.0759802948094953,0.08012402527658899,0.08070247271772878,0.08455484579217032,0.0865058632363883,0.08587752985374024,0.07864835224752828,0.06419372217639674,0.051461689201864017,0.031646434791313,0.026105866099831197,0.5173631470182112,0.48263685298178877,0.05408448071111077,0.14829655247833984,0.0021474798665935793,0.10877887137758559,0.6866926155663703,0.09942872868124164,0.9005712713187584,0.1932015183505491,0.2954443513106117,0.11046469117015262,0.10293013136025458,0.2129380045938522,0.08502130321457971,0.32494396339331877,0.33962245658491486,0.005071923133996233,0.33036165688777014,0.22167685870482914,0.4935211383137178,0,0.28480200298145303,TRUE,training_set,FALSE
HI-1,HI,521651.0159999999,FALSE,0.07097426989387863,0.08042569977473217,0.09106492759136114,0.08663697493881618,0.07769904161367533,0.07474075350022896,0.07377281136168631,0.07584388563713644,0.07793796763160145,0.0766173145917922,0.06582801709716213,0.053557491777222944,0.03985422315366486,0.055046621437041365,0.49243688619596176,0.5075631138040382,0.5588115484471712,0.023647736938367234,0.0016631463821398938,0.23232233482317216,0.18355523340914962,0.07202904019648261,0.9279709598035174,0.24187239769509047,0.24862146535146407,0.06154077920937089,0.13839822368907262,0.20103266893665928,0.10853446511834258,0.2972702461963303,0.1839027521646399,0.014748419371319068,0.5040785822677107,0.3148407555291717,0.12340242427515949,0.043749555354072205,0.5180072648415966,TRUE,training_set,FALSE
HI-2,HI,531410.9840000002,FALSE,0.07138015799839019,0.08024834503608978,0.07849835486275915,0.07870882473140599,0.0877535794405032,0.07575381618382203,0.07231754547248875,0.07270259961356007,0.08189627484252376,0.0841504999828908,0.08064520548186487,0.06195144810932249,0.035945820796206965,0.03804752744817182,0.4983972969591462,0.5016027030408537,0.3663123154413381,0.016928769391036907,0.0037361252585625905,0.2909947717603068,0.3220280181487556,0.09151857877292198,0.908481421227078,0.1955718288276856,0.30874100261352516,0.05735709444801387,0.11351746165638148,0.21962681900455414,0.10518579344983958,0.2972702461963303,0.1839027521646399,0.014748419371319068,0.5040785822677107,0.31284825682112727,0.1420200226798473,0.05472600468491632,0.49040571581410913,TRUE,training_set,FALSE
IA-1,IA,605645.9205000004,FALSE,0.10324733674153427,0.08081025735234028,0.07619292880220102,0.07894517519498424,0.08137367285379081,0.07217455945862351,0.0763039124606801,0.07265417054848305,0.0880601698034553,0.07894551450214878,0.07153033964834571,0.05115509004737034,0.031938897374278595,0.036667975211763994,0.5036214006827442,0.4963785993172557,0.017152039415082632,0.03587432535178778,0.002457561505196336,0.062217510965633646,0.8822985627622996,0.04729595730844193,0.9527040426915581,0.19446842125637667,0.2986526240458676,0.057332863187344804,0.10127168519415465,0.2285888551609587,0.1196855511552976,0.296975608445236,0.3892416158360563,0.012264428622234678,0.30151834709647296,0.34039030565879935,0.34170955833260647,0.0015966424725550503,0.31630349353603915,TRUE,training_set,FALSE
IA-2,IA,598410.3101999998,FALSE,0.08998897258638841,0.07995238097420064,0.07283288649460841,0.07851138274054424,0.07854088891665627,0.06980693779496981,0.06988191461143713,0.077441289546819,0.08826016647732549,0.08640997392360775,0.07371866551773862,0.05363013897483482,0.03772338413162589,0.04330101730924356,0.5058875379316621,0.4941124620683378,0.01125233537127649,0.031361142146310556,0.0022036054150859755,0.044449271088110316,0.9107336459792167,0.027833710943972995,0.9721662890560271,0.18669474689141138,0.32545751364963693,0.05923535506624697,0.08258862816631994,0.22180064771216926,0.12422310851421552,0.296975608445236,0.3892416158360563,0.012264428622234678,0.30151834709647296,0.2836515299064111,0.38993312117569207,0.00956200102583059,0.31685334789206626,TRUE,training_set,FALSE
IA-3,IA,585921.892900001,FALSE,0.07387618575875196,0.08439092394255202,0.09424995015406427,0.09038522922890425,0.08948334383017896,0.08199019661516388,0.07990071862358293,0.07145965461841168,0.08690610219046828,0.0719372710095913,0.06639825285832059,0.045390599023988114,0.027942288210067327,0.03568928393595446,0.5060007210732435,0.4939992789267564,0.026712837136930925,0.037567789438714076,0.0018998020273497097,0.06204342445726692,0.8717761469397383,0.05185773115527828,0.9481422688447217,0.24536466693272452,0.27310539090457,0.06240329546149984,0.10758366219771608,0.20904751125403803,0.10249547324945155,0.296975608445236,0.3892416158360563,0.012264428622234678,0.30151834709647296,0.33786414605570314,0.36480289026592133,0.002042934415840801,0.2952900292625347,TRUE,training_set,FALSE
IA-4,IA,591624.8764000006,FALSE,0.11428131371252133,0.07457728716290335,0.07118193602043069,0.07118779632167611,0.07461389955170586,0.06914301888202344,0.07058223862068826,0.0718324355436113,0.08782885570360713,0.0851616149181924,0.07428312069536232,0.05372822521159288,0.034302608814371346,0.04729564884131366,0.498179752334701,0.5018202476652991,0.013230998242723661,0.014703979577286093,0.0037689289090887205,0.06302932311924683,0.9052667701516547,0.05111319352223234,0.9488868064777676,0.1683759531988468,0.32369108355498477,0.064928103317327,0.07309987988192716,0.24301849066061346,0.12688648938630062,0.296975608445236,0.3892416158360563,0.012264428622234678,0.30151834709647296,0.20650754367096094,0.423447373485054,0.0019049232798622712,0.36814015956412277,TRUE,training_set,FALSE
ID-1,ID,730829.4908000004,FALSE,0.08022396460194955,0.07664106909354076,0.07830514589299879,0.08424480918607179,0.08604690203615416,0.07882114231179026,0.07447400205541897,0.07479926164468347,0.08306158846101123,0.08393419432602896,0.0764908202305949,0.056106835747849415,0.03528371942376467,0.031566544988143215,0.5011127807651955,0.49888721923480445,0.012859505012191545,0.0056020107994251694,0.010387889371691458,0.1102157406262128,0.8609348541904791,0.08743632489440299,0.912563675105597,0.20044267923513306,0.2822637817669193,0.07164706851482187,0.09204298916066678,0.26000341309707864,0.09360006822538039,0.19477289646872656,0.42871825675381814,0.02638414401345274,0.3501247027640026,0.16235798020426565,0.4529770680677078,0.05388534602906035,0.3307796056989662,TRUE,training_set,FALSE
ID-2,ID,680927.5091999997,FALSE,0.11240985239372668,0.0909956576329197,0.09024351237064104,0.08647676618202928,0.08596419678912862,0.07913938557617023,0.070677425055924,0.06739262708583196,0.07679252327672005,0.0732551039957309,0.06244461007303946,0.0463888877644422,0.029647234143496105,0.028172217660199655,0.5024925516696983,0.4975074483303017,0.012108329284106422,0.007181212734003024,0.01205006992541696,0.11296809918925808,0.8556922888672155,0.10257032394249473,0.8974296760575052,0.196073116442099,0.27650565083088585,0.07662079838909232,0.09461545939844958,0.26239920635592956,0.09378576858354366,0.19477289646872656,0.42871825675381814,0.02638414401345274,0.3501247027640026,0.18537802966471786,0.3673210387605825,0.0766102107716109,0.37069072080308874,TRUE,training_set,FALSE
IL-1,IL,545181.1798,FALSE,0.08281929947868684,0.08269764524252204,0.08129194411343839,0.07958436811028013,0.08104012911122135,0.07591461854054268,0.07748590003693297,0.08418797750288735,0.08628083184613261,0.08293602948030457,0.06607116264214077,0.04964441217491935,0.03263346490890734,0.03741221681108368,0.5381010355266119,0.461898964473388,0.016259358775465943,0.4344028304258056,0.0042158911297033004,0.10664745162576872,0.43847446804325635,0.10257246062770259,0.8974275393722974,0.18092052542273018,0.2758627927236458,0.08478694223626244,0.12175957197266403,0.2513375398436672,0.08533262780103032,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.382254574665345,0.19821667365634912,8.254136728730854e-5,0.4194462103110186,TRUE,training_set,FALSE
IL-10,IL,509594.8265000003,FALSE,0.09501159407865381,0.08653687872555353,0.068140313037499,0.0712097009485633,0.07524595915417914,0.07516025341752565,0.08408215718022014,0.09157710532604875,0.0911691321889823,0.08151991747114022,0.0648155571493032,0.04760284296175053,0.031139161103708738,0.03678942725687191,0.5033936475805251,0.4966063524194749,0.07234258175892216,0.06716831278505928,0.00545594922753793,0.1546195161382786,0.700413640090202,0.16591290139402526,0.8340870986059747,0.27034803756980447,0.21708465421400816,0.068567051278728,0.18968271727538819,0.19005732861379449,0.06426021104827681,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3853218082071716,0.25711603255454146,4.6703770843717514e-4,0.35709512152984973,TRUE,training_set,FALSE
IL-11,IL,527421.5943999998,FALSE,0.08267355937445851,0.07850112005197787,0.07618739586442694,0.08095619889923868,0.08009449754907494,0.08251646076325309,0.08579655721430586,0.09363345533127077,0.0905326761493708,0.07724545151843333,0.06452119416671347,0.04649424418789024,0.03009519133940111,0.03075199759018437,0.5091746129687861,0.4908253870312139,0.07367815730830464,0.05512482596218858,0.004086961024893525,0.1384910391905638,0.7286190165140496,0.13799011373964318,0.8620098862603568,0.27740416462553547,0.21678283182559052,0.059559947361912585,0.1627558558683088,0.20295693603856738,0.08054026428008537,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3788714798970697,0.3026611001424709,4.341877587710695e-4,0.31803323220168833,TRUE,training_set,FALSE
IL-12,IL,579222.4012999999,FALSE,0.08092129205431682,0.07295507702250195,0.07456691834270048,0.07594475887201844,0.08027623292131121,0.07603964073410918,0.07752913647540588,0.08006020260252665,0.09103962792469432,0.0844889429175466,0.074099248585122,0.054303865198246766,0.034718253221674905,0.04305680312782473,0.4963760375198045,0.5036239624801955,0.005994849287953464,0.05986952407601918,0.002245138304529177,0.046263473304653774,0.8856270150268445,0.02253106349255419,0.9774689365074458,0.13968426793993194,0.32125557123199594,0.09266211092585379,0.07718310686821155,0.24335907241093108,0.12585587062307566,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.16379718703396773,0.4708968427115977,0,0.3653059702544345,TRUE,training_set,FALSE
IL-13,IL,569098.7749000003,FALSE,0.10877809183630358,0.08406324211189233,0.07788942597493545,0.07752970230475889,0.08003755588474734,0.07201031720231874,0.07177601499349141,0.07741531513179158,0.08411870875738908,0.07933144489360945,0.07049519269664484,0.04775828239091856,0.03186541581149343,0.036931290009705485,0.519025089540744,0.48097491045925617,0.02305849753815731,0.14917115454152408,0.002427865707921767,0.06526505175929521,0.7600774304531015,0.03461362046239053,0.9653863795376094,0.17624219050133128,0.29468478776723506,0.06670261468524556,0.11552902624250577,0.2546482373388782,0.09219314346480413,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.33621404304309266,0.24234281654223241,4.2874806757908535e-4,0.42101439234709587,TRUE,training_set,FALSE
IL-14,IL,537393.2047999997,FALSE,0.09631468845844994,0.08582304035117938,0.0838866958073601,0.08469023853202245,0.08611973055599752,0.08593992720318817,0.08274523552367781,0.08428144810066265,0.08391187643837504,0.06878457741898114,0.057332374181148185,0.04446560932770473,0.027112307654545916,0.028592250446706803,0.5007393980728656,0.4992606019271343,0.04051532100801886,0.09522364582009324,0.005864167004442928,0.1641302175244774,0.6942666486429676,0.1748021922513152,0.8251978077486848,0.19697140986253125,0.29285881472686615,0.07897227173870659,0.10310132581713666,0.23670792645646044,0.09138825139829905,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3413627086488238,0.27812781900661665,3.5355862021126934e-5,0.3804741164825384,TRUE,training_set,FALSE
IL-15,IL,579038.2072000003,FALSE,0.08413587496338185,0.07323202903146875,0.07369590671114527,0.07581696847309527,0.07911334939626417,0.07312777718893163,0.07632395108037351,0.08006625646377563,0.09057407326125738,0.08458330036084016,0.07496769947169732,0.05394431284775507,0.03708727495521299,0.04333122579480105,0.505875737313522,0.4941242626864779,0.008366667414619612,0.05070322119496918,0.0016201183071084928,0.045028087224293245,0.8942819058590096,0.024468875324329405,0.9755311246756706,0.15517264557460442,0.3498912489379509,0.08236535570014106,0.07954474355453205,0.22945951570706638,0.10356649052570496,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0,0.533341316963099,0.002433345472681961,0.46422533756421897,FALSE,training_set,FALSE
IL-16,IL,564788.866300001,FALSE,0.09216899341700072,0.07734376632841918,0.07790481917295539,0.07787911877256493,0.0773888475995264,0.07350167571814258,0.07485950754833424,0.08032204883426895,0.08814504971767007,0.08086697352801564,0.07180019883476232,0.053962858368052785,0.035292408702356164,0.03856373345793061,0.5092403761146874,0.4907596238853126,0.013114303312179144,0.057203905791653464,0.0023492031786887914,0.0772516425223306,0.8500809451951479,0.0642623797416029,0.9357376202583971,0.17293310425868066,0.31536470799583843,0.07426014729143396,0.08758828697186731,0.24302952287145663,0.10682423061072294,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0,0.5505154555133259,3.2401488577289906e-4,0.4491605296009012,FALSE,training_set,FALSE
IL-17,IL,557246.4603999988,FALSE,0.08897519288755994,0.07663811927911529,0.07822759514472105,0.0773789300860672,0.07435461136937178,0.06971859717531911,0.07366522125691728,0.07644588512849705,0.08906006825844334,0.08242640458771044,0.07581122681277414,0.05633964812888026,0.03713862836408967,0.043819871520533384,0.5124246612442013,0.4875753387557986,0.01670362732016022,0.0871476374477839,0.002946779238079486,0.08752188047097029,0.8056800755230061,0.071169506167042,0.928830493832958,0.1696220279840831,0.3128286068876387,0.08318574830735716,0.08848506577252375,0.2421222656186118,0.10375628542978547,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3055398501370191,0.2558419122082239,0,0.438618237654757,TRUE,training_set,FALSE
IL-2,IL,545013.8141999996,FALSE,0.07926647467351478,0.07720232020496925,0.08409680710071073,0.07845117350421833,0.08034540530734315,0.07488197718420331,0.07888798830376509,0.08150425740162824,0.09174909295354153,0.08601731126542882,0.07043362828582043,0.04905718993425102,0.03254505544237635,0.03556131843822906,0.5345598685927766,0.46544013140722335,0.009282206557325097,0.4463361471985237,0.003471314947818437,0.10091629838912072,0.43999403290721195,0.09668062703574684,0.903319372964253,0.14885183180004619,0.32134233561964626,0.08173540383630158,0.09337660197604589,0.2653184984168792,0.08937532835108095,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3592147481387641,0.17248003179145854,1.1375858443332655e-4,0.4681914614853441,TRUE,training_set,FALSE
IL-3,IL,496669.2772000005,FALSE,0.07612034030600195,0.09207167002114698,0.11005500885449174,0.10147599904735963,0.08883184007017535,0.07777120746779304,0.07431591281040084,0.07683132670320926,0.07996968631503662,0.07109567819267562,0.057528839837005304,0.03880839521353828,0.024787496157211483,0.030336599003953857,0.5107268622090646,0.4892731377909354,0.08352316502012133,0.07872115509221597,0.010094971100821705,0.2659672856044336,0.5616934231824073,0.29328502503959614,0.7067149749604038,0.2701906503187268,0.2289687851060822,0.09565440340468075,0.14638998512227677,0.18737661472570755,0.07141956132252589,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3519947941728654,0.17111386570781817,1.9328757466377853e-4,0.47669805254465264,TRUE,training_set,FALSE
IL-4,IL,456050.2752999998,FALSE,0.09923112330154973,0.09882771405049952,0.09304303055641637,0.08601786891630456,0.08177754431891687,0.07839299379105101,0.073828692193753,0.07612157821232216,0.07971050664553783,0.07334429998533976,0.06079263471941162,0.04168909115884927,0.02640077366926215,0.03082214848078615,0.5057084948546247,0.49429150514537534,0.05115354087804014,0.1300752537885816,0.016757560106663093,0.40570277011298617,0.396310875113729,0.4709446215304149,0.5290553784695851,0.17884803851142425,0.28541046864707387,0.14761124649188426,0.10792818262771908,0.20525621224200133,0.0749458514798972,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3055430673917193,0.12350173445888067,0.023528107713434825,0.5474270904359652,TRUE,training_set,FALSE
IL-5,IL,535612.9760000001,FALSE,0.0654103062656196,0.12469147368080215,0.11313385506926191,0.10028167857531521,0.08419386986621476,0.06977095211375159,0.06898683108080637,0.07180419168933652,0.07592222541673445,0.06703078493004988,0.056623726569312964,0.04139120968570408,0.028342191993496423,0.03241670306359416,0.5137837665083006,0.4862162334916993,0.09321067326046248,0.04840991342972986,0.004866428217377606,0.1408079333014514,0.7127050517909786,0.13995159967894413,0.8600484003210559,0.3663294572609463,0.1467272982945804,0.04923663555903094,0.23376197069579574,0.14834131875102274,0.055603319438623885,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.4686686306121156,0.2108444064282714,1.6803177673574507e-5,0.32047015978193943,TRUE,training_set,FALSE
IL-6,IL,532067.9749999996,FALSE,0.0719269999289095,0.07425262796543998,0.07293257482749266,0.0806969731640022,0.0804583675610245,0.07431808952606103,0.07574870823601064,0.08484616387595967,0.09166284326734757,0.09067143159668647,0.07248058445915674,0.054902957277216294,0.03412877367783692,0.04097290463685584,0.5190056896395617,0.4809943103604384,0.052940931842402325,0.12317552451827238,0.003215514897321159,0.1350715590428085,0.6855964696991957,0.13856440899304284,0.8614355910069572,0.24699568151982826,0.2332244745607928,0.0668563908587056,0.15997520805494822,0.20877002548405593,0.08417821952166922,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.3695899945866882,0.3122082286572503,1.6163348301502278e-4,0.3180401432730465,TRUE,training_set,FALSE
IL-7,IL,541029.2133000006,FALSE,0.07877600553219516,0.12350706737705845,0.1311216051852334,0.10652360017395754,0.08306440963859871,0.07038220555178287,0.06589600436276474,0.06638896683769885,0.06844821405136498,0.06466920036829737,0.051924739938992145,0.039926504279209865,0.023860824115687355,0.025510652587158553,0.5289535726813216,0.4710464273186783,0.06030130831754115,0.3811605411141669,0.005507587070622238,0.15491306890581158,0.3981174945918582,0.1585816957584977,0.8414183042415023,0.26778449210960587,0.20675920384722773,0.09386786471332303,0.1940908174985603,0.17979711115166871,0.05770051067961434,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.41108316248474885,0.08243177799582223,2.698560381046245e-4,0.5062152034813243,TRUE,training_set,FALSE
IL-8,IL,494677.5440000004,FALSE,0.0745304110671335,0.07655385484811902,0.07727978106885727,0.07920700661520222,0.08423900903817869,0.07547053783383385,0.08353736691957057,0.08674715927675097,0.09320107665934396,0.08488526578437124,0.0695341585992834,0.046754788003879943,0.0326625796864553,0.035397004599020176,0.5087502360931913,0.4912497639068087,0.11144868888570367,0.04326162903404405,0.0064871891577111904,0.1746082680478418,0.6641942248746993,0.17970706751952342,0.8202929324804766,0.26402495157532363,0.23251135147545718,0.07386908025887669,0.14068967864852183,0.2054842998897076,0.08342063815211304,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.349561046579466,0.2631067481809926,0,0.38733220523954137,TRUE,training_set,FALSE
IL-9,IL,534804.1803999998,FALSE,0.07828116576928684,0.07914722893216938,0.07997873963514741,0.08601602303406378,0.08477488109029,0.07789581388246006,0.0785339680190727,0.08310617218204533,0.08440166055964507,0.0773295636340542,0.0670364400913722,0.0474143354321469,0.03332472473694971,0.042759283001296444,0.5145038226780471,0.4854961773219528,0.10907661633529,0.08045025408705649,0.003598855189502182,0.11716318307971105,0.6897110913084404,0.10839750290777637,0.8916024970922236,0.3197566759334178,0.16645341316034343,0.0551366733482624,0.22601211290008089,0.17467041287921828,0.05797071177867705,0.3363968167327359,0.26898440430636045,0.013329949414393883,0.3812888295465098,0.4332838232989999,0.20027143377954051,0,0.36644474292145957,TRUE,training_set,FALSE
IN-1,IN,566960.8586999999,FALSE,0.0783370947367305,0.0751532991143327,0.08063395840909399,0.08279290603522574,0.0824162870910369,0.08217719368993194,0.07820701027169516,0.0777688406940463,0.08868953002381219,0.08407812509191827,0.0744964976891799,0.04903246736245992,0.030190345307518133,0.03602644448301843,0.5147465955042657,0.48525340449573434,0.010966331281239115,0.16987487041140256,0.004516627313341551,0.1364557180850058,0.678186452909011,0.14026269817345327,0.8597373018265467,0.1700891543397121,0.360917312474079,0.08651794360632468,0.07668529428943455,0.21885841305608975,0.08693188223435995,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.3041956024891283,0.2558483496243513,0.009171708981680363,0.43078433890484,TRUE,training_set,FALSE
IN-2,IN,544963.7577000004,FALSE,0.09857021194714212,0.08417852664847035,0.08081509215562281,0.07853014497811618,0.0800023346213065,0.06789520656595398,0.0756136189201119,0.08008339102070164,0.08533685853950136,0.0804627067037709,0.06970315541774239,0.049549978725126516,0.03247043248285353,0.036788341273579724,0.5108756453365157,0.48912435466348425,0.010279371280839942,0.06401275407236134,0.003277442719380308,0.0899889723070294,0.8324414596203891,0.0711400728070838,0.9288599271929162,0.14964040754594932,0.35680632895782743,0.11662279830907,0.0807708594893961,0.21723489338014015,0.0789247123176169,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.18709868052570483,0.3391931984250553,0.014327558281955075,0.4593805627672848,TRUE,training_set,FALSE
IN-3,IN,553390.9375999987,FALSE,0.08445183219422492,0.08777155804294835,0.0793053839846618,0.08561461849280565,0.08009429390410028,0.07743686368600194,0.0767694071468654,0.07928692072603974,0.08611740482538757,0.07739659305906205,0.06959122960527503,0.0497110489725519,0.03145568461148576,0.03499716074858974,0.5075387934939687,0.4924612065060315,0.019383747132761142,0.05509481223568198,0.0025181803772277747,0.06367876343047653,0.8593244968238525,0.043569673013741865,0.9564303269862581,0.1625276803231843,0.35013401889145784,0.11243558354938991,0.07670561354707667,0.20225428931924744,0.09594281436964396,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.1768568896781302,0.3662022382926722,0.0199045543603785,0.4370363176688191,TRUE,training_set,FALSE
IN-4,IN,569305.3277000005,FALSE,0.11440317581977902,0.0803705909179743,0.07679203614099603,0.080970011445758,0.08213786122275911,0.07589020635824276,0.07715653387165725,0.08056645365555044,0.08264445335525357,0.07841418765630151,0.06383728068526202,0.04639446816123656,0.029274136371304497,0.03114860433792492,0.5000271018893541,0.499972898110646,0.02113351854374363,0.04157212597257063,0.0016844741360041201,0.05781016055648622,0.8777997207911954,0.04052503652689777,0.9594749634731023,0.1880762019786031,0.3352632195997626,0.0760121249432671,0.09862490190779931,0.21823556263199181,0.08378798893857604,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.1758125124252195,0.36850875934635985,0.024081980850923255,0.4315967473774974,TRUE,training_set,FALSE
IN-5,IN,571204.0128999999,FALSE,0.09592560392182074,0.07447513259583406,0.07816370524661628,0.08115400601731308,0.08241477184482159,0.08558177795672835,0.08380876415232896,0.08213051421298935,0.08333966170565747,0.07688958867256589,0.0632079449454442,0.04757017367935931,0.030774705364469267,0.03456364968405144,0.5112081380827427,0.4887918619172574,0.023577995945133167,0.046483564891635916,0.0016617665117247284,0.06009712121194375,0.8681795514395625,0.034756766324531556,0.9652432336754684,0.2325441985703528,0.28373026806513885,0.06911289908411637,0.12988874837087133,0.20137201578122865,0.08335187012829201,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.23906344653763204,0.3559026116918935,0.03388806724540434,0.3711458745250701,TRUE,training_set,FALSE
IN-6,IN,548077.6659000001,FALSE,0.07915985470554825,0.0821529049647779,0.08404412087173871,0.08446127196952068,0.08204278444034298,0.0750838300123479,0.0826762490414408,0.08291009564380064,0.08906099269680162,0.07693100398601739,0.06808272681340796,0.04839373130894803,0.029507585523382295,0.03549284802192485,0.516208936985987,0.4837910630140128,0.02510347356958409,0.057250247094952814,0.001596331787326712,0.05455151972103008,0.8614984278271062,0.03339041788894758,0.9666095821110524,0.16978009849607337,0.3494183711819812,0.09395668260891273,0.0819743224278681,0.2167980145749631,0.08807251071020152,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.1821657881936327,0.3673877125960807,0.02501652749795072,0.4254299717123359,TRUE,training_set,FALSE
IN-7,IN,515139.8842999995,FALSE,0.08565517511803344,0.10788821268522379,0.11644319907690748,0.09367600426741021,0.08344016006139403,0.06985336312853616,0.07286664174917584,0.06920397873762538,0.08343103729660095,0.07174839189596795,0.058224628715668636,0.03610078809034667,0.024374210544892957,0.02709420863221636,0.5297271855989351,0.47027281440106505,0.02029595012664796,0.29497247569265717,0.003397082333040389,0.10204932252806352,0.579285169319591,0.07084891155262468,0.9291510884473754,0.23278162525300702,0.26287100655001644,0.09691996527864269,0.12938934536309987,0.2077872053053144,0.07025085224991968,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.3610417396679145,0.15295262976398522,0.014304852380074208,0.47170077818802614,TRUE,training_set,FALSE
IN-8,IN,579547.4800000001,FALSE,0.0852490764000906,0.07986922417469579,0.0779294976832614,0.07942222300750923,0.07842548465571794,0.0731625650412629,0.0767314636585082,0.07678482322104135,0.08983842566272568,0.08568987721247623,0.07015791734613358,0.05572283775610587,0.034330899687459594,0.036685684493011704,0.5026488935815921,0.49735110641840785,0.007032098215663021,0.035485046712652436,0.0016324284595284583,0.04681775753731171,0.9090326690748444,0.019098463856662765,0.9809015361433372,0.1411894473253511,0.3670037533421766,0.09877545322084741,0.07340561259967862,0.21265691018102595,0.10696882333092021,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.16445762131516814,0.379504712883921,0.014461282792567743,0.44157638300834307,TRUE,training_set,FALSE
IN-9,IN,582438.0751999995,FALSE,0.10474315501961538,0.08177897432897772,0.08090628601816384,0.0751522660756159,0.07632867611674299,0.07680800140794092,0.074960649825319,0.08147365620577823,0.08736536580738984,0.07760641263790785,0.06697316600842997,0.05269491059536418,0.032029561586601446,0.031178918366152865,0.5088084684337271,0.49119153156627304,0.011816247757560749,0.02667962082434957,0.0012112522000862491,0.048756018208886476,0.911536861009117,0.026260790032910986,0.9737392099670891,0.1587094586291566,0.3521673086526264,0.08639552622434735,0.0934974164958232,0.22237632121753848,0.08685396878050804,0.23128533572065196,0.3419474111453962,0.010480363059001066,0.4162868900749508,0.19469880975940718,0.3826741579754472,0.01623176849616786,0.4063952637689778,TRUE,training_set,FALSE
